step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
20,PAYMENT,7109.3,C450612119,121546.96,114437.67,M1367984436,0.0,0.0,0
259,PAYMENT,14543.2,C1520497136,205239.0,190695.8,M272949586,0.0,0.0,0
227,CASH_OUT,105200.9,C1113691288,15493.0,0.0,C1746898258,103803.97,209004.87,0
252,CASH_OUT,496938.67,C595631632,13031.0,0.0,C1334330200,0.0,496938.67,0
283,PAYMENT,4396.91,C1170939831,39626.0,35229.09,M1769489256,0.0,0.0,0
284,PAYMENT,1203.4,C1112804745,36255.51,35052.11,M763352464,0.0,0.0,0
400,PAYMENT,12317.27,C1821536306,114969.0,102651.73,M182779127,0.0,0.0,0
347,CASH_OUT,553755.41,C1917617499,253397.09,0.0,C1128856264,556892.05,1110647.46,0
408,PAYMENT,725.91,C2109955443,14592.0,13866.09,M5041385,0.0,0.0,0
182,CASH_OUT,365195.89,C2122412737,0.0,0.0,C1121084552,827729.67,1192925.56,0
226,CASH_OUT,243727.26,C778113183,0.0,0.0,C1235403547,294301.15,538028.41,0
380,CASH_OUT,176638.26,C1783429370,141919.0,0.0,C956078710,69917.82,246556.09,0
134,CASH_OUT,60621.57,C1006180130,0.0,0.0,C1253965940,93198.46,153820.03,0
35,CASH_IN,248544.77,C1518189270,305280.0,553824.77,C2119962558,0.0,0.0,0
233,TRANSFER,122090.79,C1531940496,122090.79,0.0,C1898572552,0.0,0.0,1
89,CASH_OUT,43928.31,C2129914105,43928.31,0.0,C170080123,0.0,43928.31,1
234,CASH_IN,144402.72,C1072625685,765305.17,909707.89,C1209111279,190253.72,45851.01,0
592,CASH_OUT,85668.06,C1287630906,103512.0,17843.94,C474428136,2053732.96,2139401.02,0
307,CASH_OUT,70868.39,C90309368,413.0,0.0,C1620414810,2360228.8,1927198.37,0
372,PAYMENT,20126.27,C1707008522,389780.94,369654.67,M602705767,0.0,0.0,0
355,PAYMENT,664.18,C1692716752,0.0,0.0,M2040224360,0.0,0.0,0
709,PAYMENT,21140.28,C1820424411,158802.0,137661.72,M707445281,0.0,0.0,0
140,PAYMENT,3066.78,C802791658,26032.55,22965.77,M1522583662,0.0,0.0,0
379,CASH_OUT,284000.25,C1668487774,284000.25,0.0,C1354269038,0.0,284000.25,1
47,CASH_OUT,48446.57,C987079884,0.0,0.0,C782332962,951625.35,1000071.92,0
308,PAYMENT,878.01,C266291813,235340.16,234462.14,M471411339,0.0,0.0,0
226,CASH_OUT,150228.96,C1015572386,212176.82,61947.86,C630235532,2376186.65,2526415.62,0
332,CASH_OUT,570748.95,C1527649863,0.0,0.0,C2098269276,16993182.8,17563931.74,0
18,CASH_OUT,162478.07,C1690965874,36.0,0.0,C1223774023,0.0,162478.07,0
283,CASH_OUT,201445.24,C2068576443,0.0,0.0,C190359591,1412211.42,1613656.65,0
380,PAYMENT,11597.94,C2060784390,263.0,0.0,M817506744,0.0,0.0,0
179,CASH_IN,293610.59,C137495366,103811.0,397421.59,C1649508835,2509326.51,2002788.09,0
518,CASH_IN,270295.55,C1317084998,360.0,270655.55,C446211361,0.0,0.0,0
608,CASH_OUT,277048.48,C1001765380,277048.48,0.0,C1602457625,0.0,277048.48,1
15,TRANSFER,1214478.61,C48614366,0.0,0.0,C2115692415,175522.11,1390000.71,0
404,PAYMENT,1396.64,C828259172,0.0,0.0,M1814993281,0.0,0.0,0
207,CASH_OUT,95892.57,C1206028386,0.0,0.0,C381027197,717433.4,813325.97,0
186,PAYMENT,3071.75,C573075496,125189.87,122118.12,M1819934338,0.0,0.0,0
263,PAYMENT,4669.98,C1135071114,0.0,0.0,M1514867826,0.0,0.0,0
305,CASH_IN,98740.04,C1937203283,10862301.34,10961041.38,C562003595,426417.38,327677.34,0
274,PAYMENT,9398.83,C483475571,312.0,0.0,M135993956,0.0,0.0,0
179,PAYMENT,21102.52,C1035806334,0.0,0.0,M988585444,0.0,0.0,0
332,PAYMENT,3685.13,C898518156,158.0,0.0,M985810753,0.0,0.0,0
332,PAYMENT,20656.56,C1537479957,0.0,0.0,M764122976,0.0,0.0,0
323,PAYMENT,11786.98,C1842817191,142957.96,131170.98,M1465751362,0.0,0.0,0
235,CASH_IN,258349.03,C1373477556,6127835.0,6386184.02,C1396833071,388010.64,129661.61,0
131,DEBIT,30542.85,C469823691,31739.0,1196.15,C533621761,277924.52,308467.37,0
355,TRANSFER,106454.68,C1027207838,299915.0,193460.32,C1400597574,648311.0,754765.68,0
403,CASH_OUT,38664.87,C1038264576,0.0,0.0,C323675413,70798.75,109463.62,0
179,PAYMENT,8087.92,C1120681547,9383.42,1295.5,M993834127,0.0,0.0,0
310,CASH_OUT,82935.96,C1060924611,2173.0,0.0,C836811837,0.0,82935.96,0
514,TRANSFER,10880.26,C132837208,10880.26,0.0,C457634395,0.0,0.0,1
305,CASH_OUT,263317.72,C473111285,0.0,0.0,C1325466901,1987420.24,2250737.96,0
212,CASH_OUT,188457.58,C17985069,0.0,0.0,C375373121,1100676.89,1289134.47,0
20,CASH_OUT,61907.73,C1475619440,28487.0,0.0,C678810758,948530.03,1010437.76,0
163,TRANSFER,767967.38,C533925431,22406.0,0.0,C471554747,23598659.48,24366626.86,0
715,CASH_OUT,26325.47,C1577480977,6009.0,0.0,C503377703,106729.08,133054.55,0
203,CASH_IN,23455.31,C461806756,37382.0,60837.31,C87476519,1094872.69,1071417.38,0
280,CASH_OUT,195243.47,C536359380,24855.0,0.0,C552552527,0.0,195243.47,0
370,TRANSFER,925601.81,C1168341479,0.0,0.0,C370046986,9145991.26,10071593.06,0
384,PAYMENT,4958.08,C947004880,10815.0,5856.92,M1998692164,0.0,0.0,0
210,CASH_OUT,26678.82,C248297562,10787.0,0.0,C8072650,0.0,26678.82,0
356,CASH_OUT,92105.95,C349498205,198278.0,106172.05,C1142414857,716593.6,808699.54,0
1,PAYMENT,6579.9,C180489140,11432.0,4852.1,M1512822728,0.0,0.0,0
329,TRANSFER,1357792.73,C1495364323,208915.17,0.0,C532016004,1968796.44,3326589.17,0
19,CASH_IN,51197.13,C354989998,75069.0,126266.13,C537985281,1008225.8,1142888.87,0
230,TRANSFER,382909.98,C85816604,3793.0,0.0,C1155769157,1984205.04,2401118.1,0
161,PAYMENT,8336.66,C1101327979,20857.0,12520.34,M1049054575,0.0,0.0,0
372,PAYMENT,11877.66,C1756818939,11223.0,0.0,M55874805,0.0,0.0,0
42,PAYMENT,24748.36,C841723239,0.0,0.0,M1897395700,0.0,0.0,0
302,TRANSFER,3620915.61,C1336679400,0.0,0.0,C150085983,5111394.86,8732310.46,0
351,CASH_OUT,23128.94,C996117025,374936.81,351807.87,C445422631,45916.74,69045.67,0
75,CASH_OUT,755813.12,C127671231,755813.12,0.0,C974221574,494575.27,1250388.38,1
232,CASH_IN,68296.26,C1211079744,202499.0,270795.26,C1733434729,240425.88,172129.62,0
329,CASH_IN,220261.41,C528860602,19815779.59,20036041.0,C1503046892,1445719.84,1225458.43,0
396,PAYMENT,17714.37,C1445356281,50304.0,32589.63,M1045637367,0.0,0.0,0
20,PAYMENT,6410.82,C1282835923,126018.08,119607.26,M2146989636,0.0,0.0,0
228,CASH_OUT,210703.68,C526194230,106779.0,0.0,C1041708343,3165256.78,3375960.46,0
249,CASH_OUT,100582.33,C799389009,14469.79,0.0,C2085304799,501701.7,602284.03,0
298,CASH_IN,268272.09,C428583038,11921972.28,12190244.37,C89797949,4153591.63,3885319.54,0
230,CASH_OUT,114169.66,C1069101318,114169.66,0.0,C894811944,80478.74,194648.4,1
231,TRANSFER,273821.76,C121294173,273821.76,0.0,C815544341,0.0,0.0,1
46,PAYMENT,3401.62,C370983645,49343.37,45941.75,M386284788,0.0,0.0,0
328,CASH_OUT,262027.77,C239260722,105940.0,0.0,C941747467,357803.7,619831.46,0
249,PAYMENT,30077.22,C1073439355,0.0,0.0,M1089595753,0.0,0.0,0
283,CASH_OUT,166801.34,C29622005,1566.0,0.0,C657437689,115269.93,282071.27,0
36,CASH_OUT,321562.21,C1487734964,0.0,0.0,C1232579010,1822262.5,2143824.71,0
326,CASH_OUT,209952.54,C431496735,0.0,0.0,C974043235,4456128.69,4666081.23,0
280,CASH_OUT,158212.65,C1618161327,18596.0,0.0,C1048959735,0.0,158212.65,0
241,PAYMENT,1706.31,C923693560,504.0,0.0,M1711087578,0.0,0.0,0
328,CASH_OUT,313148.52,C1922810718,11454.0,0.0,C814947341,46403.61,359552.13,0
216,CASH_OUT,43907.23,C1690578696,53523.36,9616.13,C135672554,357012.39,400919.62,0
206,PAYMENT,36102.48,C2084840953,0.0,0.0,M566245697,0.0,0.0,0
297,CASH_OUT,300000.62,C2082804194,5006.0,0.0,C267907988,1271635.97,1571636.59,0
182,CASH_OUT,174443.02,C1892345651,0.0,0.0,C996372940,3361731.47,3614237.55,0
155,CASH_IN,153879.09,C1983546554,2768244.23,2922123.32,C801577031,3731963.02,3578083.92,0
328,CASH_IN,22631.62,C1192850694,4057550.24,4080181.86,C1520102392,110655.28,88023.66,0
10,CASH_IN,530953.44,C1975541945,5548485.23,6079438.67,C1760966565,4734055.95,7121507.96,0
131,TRANSFER,710456.06,C1688336750,0.0,0.0,C1177998522,1726151.76,2436607.82,0
140,PAYMENT,5290.77,C375848220,14382.25,9091.48,M1818301252,0.0,0.0,0
183,CASH_OUT,164851.59,C564425631,326121.53,161269.94,C252312296,992147.07,863651.48,0
614,CASH_OUT,2253.57,C462602401,11175.0,8921.43,C1815561322,809651.34,811904.91,0
372,CASH_IN,49148.32,C1516698039,9055.0,58203.32,C2013570947,29319.89,0.0,0
37,CASH_OUT,91885.29,C2105780193,0.0,0.0,C727866850,657366.84,749252.13,0
374,TRANSFER,1626000.38,C298229142,10499.0,0.0,C242038637,15675.55,1641675.93,0
249,CASH_IN,173399.28,C896120684,1865850.45,2039249.72,C1911241296,3010038.73,2836639.45,0
158,CASH_IN,119794.98,C1657536315,8219828.57,8339623.56,C522635580,324430.07,204635.09,0
351,CASH_OUT,100903.72,C984821450,100611.0,0.0,C2099954695,1272690.19,1373593.91,0
138,CASH_OUT,303432.45,C255761581,303432.45,0.0,C389495831,0.0,522695.73,1
372,PAYMENT,3943.79,C698984922,0.0,0.0,M941668294,0.0,0.0,0
179,CASH_OUT,493082.67,C1820699169,30932.0,0.0,C302189206,0.0,493082.67,0
206,PAYMENT,9165.1,C262183226,0.0,0.0,M1335044559,0.0,0.0,0
204,PAYMENT,2146.52,C1176686340,6124.0,3977.48,M896515193,0.0,0.0,0
236,TRANSFER,721417.12,C1419042152,302809.0,0.0,C980952475,1375962.82,2411291.79,0
377,TRANSFER,15685.76,C1149439048,0.0,0.0,C2095537999,51042.81,66728.58,0
188,CASH_IN,114694.49,C1576608862,21444.0,136138.49,C1321264168,0.0,0.0,0
230,PAYMENT,11542.67,C855425539,0.0,0.0,M2097317659,0.0,0.0,0
299,TRANSFER,568679.23,C1441633447,0.0,0.0,C710743434,1182742.15,1751421.39,0
298,CASH_OUT,20381.51,C484232446,0.0,0.0,C1488165471,195601.9,215983.4,0
208,PAYMENT,33502.07,C712328398,41557.01,8054.94,M679315529,0.0,0.0,0
19,TRANSFER,392660.93,C305716173,298613.0,0.0,C721366123,110757.32,582300.11,0
132,CASH_OUT,183550.78,C44633158,42739.0,0.0,C1737295191,0.0,183550.78,0
687,PAYMENT,16401.05,C731605450,10734.0,0.0,M1455886346,0.0,0.0,0
18,CASH_OUT,81458.06,C880949909,12086.0,0.0,C1556936241,0.0,87076.95,0
371,PAYMENT,19285.66,C254444666,12205.0,0.0,M59403950,0.0,0.0,0
276,PAYMENT,10071.79,C1011385371,8400.0,0.0,M1809638710,0.0,0.0,0
19,PAYMENT,5054.65,C1834301359,0.0,0.0,M1664829951,0.0,0.0,0
186,CASH_OUT,90469.51,C1927658752,11302.0,0.0,C1029012521,34767.47,125236.98,0
212,PAYMENT,4304.04,C162341860,0.0,0.0,M2121287568,0.0,0.0,0
161,PAYMENT,11679.58,C558414528,0.0,0.0,M548814924,0.0,0.0,0
23,PAYMENT,2886.88,C1437463214,127383.0,124496.12,M361538763,0.0,0.0,0
330,CASH_IN,51015.21,C2010598022,262372.95,313388.15,C869665662,5989739.03,5938723.82,0
403,PAYMENT,21328.68,C20757904,258094.62,236765.94,M58822222,0.0,0.0,0
571,CASH_OUT,223857.6,C1973190215,0.0,0.0,C634618031,233608.76,457466.36,0
328,CASH_OUT,300870.8,C1086212101,0.0,0.0,C2007565654,312326.87,613197.67,0
372,CASH_OUT,67387.27,C1127693576,0.0,0.0,C1501575806,2409535.64,2476922.91,0
371,CASH_OUT,455225.61,C1317558358,300489.0,0.0,C730494888,1130428.57,1585654.18,0
13,CASH_IN,159700.15,C1239741752,3825649.2,3985349.35,C498177314,468045.64,308345.49,0
177,CASH_IN,16281.33,C879725416,20439.0,36720.33,C1799429493,414871.12,398589.8,0
262,PAYMENT,6153.68,C2143074388,0.0,0.0,M515276691,0.0,0.0,0
137,PAYMENT,17480.82,C614669174,15569.0,0.0,M1520778018,0.0,0.0,0
11,CASH_IN,259440.94,C1572527808,2052947.92,2312388.87,C1586714022,469513.05,52907.99,0
234,CASH_IN,188675.37,C1986360755,1473191.96,1661867.33,C248018950,2780408.3,2591732.93,0
166,PAYMENT,8803.02,C190518666,14772.0,5968.98,M218461246,0.0,0.0,0
203,PAYMENT,4120.69,C1184623622,0.0,0.0,M448728668,0.0,0.0,0
209,TRANSFER,237488.27,C1797228196,0.0,0.0,C1759201437,10750665.39,10988153.66,0
588,PAYMENT,4211.38,C1786385938,0.0,0.0,M2144110315,0.0,0.0,0
380,CASH_IN,20561.11,C933762587,10940.0,31501.11,C529527989,1096.51,0.0,0
469,PAYMENT,45983.04,C1079634654,83687.0,37703.96,M2030690995,0.0,0.0,0
374,PAYMENT,24217.87,C1619714973,76567.0,52349.13,M603696025,0.0,0.0,0
405,PAYMENT,25509.95,C1189702451,224289.94,198779.99,M1299298958,0.0,0.0,0
184,CASH_OUT,28155.9,C580686096,20997.0,0.0,C840082681,342472.79,370628.69,0
401,CASH_OUT,190030.48,C2007572484,5568.0,0.0,C950206210,0.0,190030.48,0
518,CASH_IN,355676.54,C803275181,862101.65,1217778.2,C1237215070,1877477.41,1521800.87,0
496,PAYMENT,5084.14,C765042501,245394.73,240310.59,M2012048180,0.0,0.0,0
225,CASH_OUT,158860.96,C1796641984,0.0,0.0,C2140027431,1994088.1,2152949.07,0
95,PAYMENT,16004.66,C1124923604,17252.0,1247.34,M404242416,0.0,0.0,0
201,CASH_IN,100162.68,C2096047621,1458104.28,1558266.95,C2066609177,126009.97,25847.3,0
369,CASH_OUT,272443.91,C1109701939,0.0,0.0,C958228894,3927501.04,4199944.95,0
231,CASH_IN,197369.43,C1457300827,1954148.94,2151518.37,C271023213,6144302.99,5946933.56,0
8,CASH_IN,211050.43,C872758451,11120.0,222170.43,C1779792798,41934.0,0.0,0
308,CASH_OUT,149379.35,C1269888805,22416.0,0.0,C1526724992,0.0,149379.35,0
282,CASH_OUT,259311.56,C680834202,47742.0,0.0,C1051326584,0.0,259311.56,0
297,CASH_OUT,5591647.96,C1455120619,5591647.96,0.0,C2080178799,952338.2,6543986.15,1
326,CASH_IN,78676.74,C50779364,5569173.38,5647850.12,C1449181278,374110.28,295433.54,0
180,CASH_OUT,228621.86,C1100631847,1018605.73,789983.87,C1856756944,660941.81,889563.67,0
372,CASH_OUT,30540.99,C466515283,0.0,0.0,C789281477,187186.45,217727.44,0
353,CASH_OUT,60157.8,C1128429966,0.0,0.0,C307971441,8254990.63,8315148.42,0
610,TRANSFER,646676.42,C1136893398,646676.42,0.0,C850364228,0.0,0.0,1
185,CASH_IN,541737.49,C1582678261,3446234.96,3987972.45,C509301198,2372763.92,1831026.43,0
371,PAYMENT,68211.12,C1583419166,40543.0,0.0,M652137024,0.0,0.0,0
306,CASH_OUT,29902.21,C1172162789,0.0,0.0,C846444974,153800.61,183702.82,0
180,CASH_IN,388969.76,C2055944978,6296055.42,6685025.18,C1082333079,1184735.9,795766.15,0
179,TRANSFER,521192.07,C291994600,0.0,0.0,C1906282757,4572844.07,5094036.14,0
19,TRANSFER,467226.29,C713123022,510696.0,43469.71,C1410983857,0.0,829177.6,0
164,PAYMENT,14265.23,C1015596652,277554.09,263288.86,M2121504211,0.0,0.0,0
94,TRANSFER,2393539.65,C211205523,2393539.65,0.0,C1430994246,0.0,0.0,1
259,PAYMENT,2256.36,C7749086,30225.54,27969.18,M1785150970,0.0,0.0,0
378,CASH_OUT,256517.36,C323372259,333.0,0.0,C1632136192,28628.2,285145.55,0
235,CASH_OUT,314708.61,C1037350613,8113.0,0.0,C796134337,0.0,314708.61,0
202,PAYMENT,7599.69,C501364907,83347.0,75747.31,M1738119608,0.0,0.0,0
12,TRANSFER,683167.87,C298929308,11872.0,0.0,C1559058236,0.0,511036.1,0
322,CASH_IN,101366.55,C1920170918,3700769.83,3802136.38,C691556529,714183.0,612816.45,0
308,CASH_IN,1463.98,C1686207157,4909.0,6372.98,C318937330,13484017.87,13482553.88,0
326,PAYMENT,49666.34,C855176237,0.0,0.0,M620631957,0.0,0.0,0
136,PAYMENT,2423.7,C753797816,0.0,0.0,M1001897215,0.0,0.0,0
311,CASH_OUT,181788.34,C364376216,0.0,0.0,C1557864056,663551.97,845340.31,0
164,CASH_IN,282222.41,C926197015,779815.79,1062038.2,C1065721199,283014.76,792.35,0
275,PAYMENT,556.67,C398674572,0.0,0.0,M1607056660,0.0,0.0,0
131,CASH_OUT,168931.42,C522579048,35338.0,0.0,C581007841,7004.37,175935.79,0
321,CASH_OUT,99113.71,C397239808,0.0,0.0,C1344234818,792650.89,891764.6,0
332,CASH_OUT,102204.89,C332693305,22309.0,0.0,C1576991883,7235.46,109440.35,0
402,CASH_OUT,117040.54,C1444427317,434.0,0.0,C2022195725,1342760.34,1459800.88,0
12,CASH_IN,89201.55,C403263269,14320179.07,14409380.62,C573275881,586846.46,497644.9,0
353,CASH_IN,147768.05,C111399469,16090303.23,16238071.27,C1564295445,12359021.39,12211253.35,0
306,CASH_OUT,215392.75,C1981483305,35785.0,0.0,C1786988601,137325.01,352717.76,0
163,CASH_IN,187816.63,C1943046367,5053074.62,5240891.25,C2083059703,398972.51,211155.88,0
38,PAYMENT,4930.07,C1541509766,11152.0,6221.93,M1958564343,0.0,0.0,0
306,CASH_OUT,425191.73,C1491617712,9053.0,0.0,C1133789558,460986.82,886178.55,0
211,CASH_OUT,397362.16,C490436052,20692.0,0.0,C2063125212,0.0,397362.16,0
165,PAYMENT,1660.18,C485539366,367484.76,365824.58,M438422912,0.0,0.0,0
356,CASH_IN,286733.07,C931401657,5602475.83,5889208.9,C1711873970,3301900.88,3015167.8,0
207,PAYMENT,26860.45,C981470043,0.0,0.0,M1578396397,0.0,0.0,0
207,CASH_OUT,280025.31,C782348633,90836.0,0.0,C959449273,1104814.61,1384839.93,0
404,CASH_OUT,161061.36,C501984020,0.0,0.0,C1840539449,6579657.02,6740718.38,0
140,CASH_OUT,58898.82,C827028344,10713.0,0.0,C1436267336,159271.58,218170.4,0
215,PAYMENT,45039.3,C1218174663,396667.23,351627.93,M246919283,0.0,0.0,0
280,TRANSFER,3464071.76,C1295684057,0.0,0.0,C170503405,7335373.43,10799445.19,0
334,PAYMENT,871.04,C238375933,0.0,0.0,M1961747779,0.0,0.0,0
524,CASH_OUT,130812.22,C520216505,193121.0,62308.78,C1059243619,61995.28,192807.5,0
236,CASH_IN,120134.66,C1371085220,228891.0,349025.66,C11213257,0.0,0.0,0
225,PAYMENT,14523.21,C697487542,0.0,0.0,M1752682565,0.0,0.0,0
395,CASH_IN,35113.38,C471441026,3082436.57,3117549.95,C986333911,4203038.43,4167925.05,0
256,PAYMENT,221.18,C64236345,166761.0,166539.82,M134949836,0.0,0.0,0
204,PAYMENT,3952.71,C140053207,10809.0,6856.29,M629325132,0.0,0.0,0
38,DEBIT,4103.5,C85938902,0.0,0.0,C1018316924,261194.85,265298.35,0
140,TRANSFER,47276.44,C44605061,107282.0,60005.56,C2023504471,121200.56,168477.0,0
250,CASH_IN,206704.55,C452148337,6848015.74,7054720.29,C2122722188,1638681.57,1431977.02,0
34,CASH_OUT,142335.81,C1186392214,22375.0,0.0,C1063242906,0.0,368051.64,0
254,PAYMENT,15519.02,C121276380,34661.0,19141.98,M98170356,0.0,0.0,0
692,CASH_OUT,6856104.02,C359146196,6856104.02,0.0,C948690681,751321.25,7607425.27,1
351,CASH_OUT,283460.47,C1574984667,16925.0,0.0,C463253105,0.0,283460.47,0
323,CASH_OUT,47940.88,C583361818,1453.0,0.0,C1169910326,0.0,47940.88,0
550,PAYMENT,6434.4,C1515638645,9992.0,3557.6,M15371323,0.0,0.0,0
280,PAYMENT,5598.67,C370838675,223656.55,218057.88,M1503573870,0.0,0.0,0
14,CASH_OUT,55772.58,C971677963,25715.0,0.0,C1032646412,0.0,426463.65,0
381,PAYMENT,58190.95,C1671038032,0.0,0.0,M779049814,0.0,0.0,0
403,CASH_IN,79195.39,C1766628533,463850.35,543045.74,C1305500548,249061.26,169865.87,0
44,TRANSFER,665171.82,C934616409,0.0,0.0,C1589572557,3447675.56,4112847.39,0
337,TRANSFER,505580.22,C361536240,505580.22,0.0,C486742057,0.0,0.0,1
17,CASH_IN,143690.06,C1764073416,720295.93,863985.99,C1166364767,1008186.1,864496.04,0
159,TRANSFER,208109.48,C1860548542,18207.0,0.0,C1616165674,0.0,208109.48,0
329,CASH_OUT,220303.84,C759192092,0.0,0.0,C701712399,5401076.83,5621380.66,0
538,CASH_OUT,37436.78,C434098204,37436.78,0.0,C671296081,0.0,37436.78,1
202,PAYMENT,15887.14,C1071715147,27848.75,11961.61,M564765795,0.0,0.0,0
159,CASH_IN,153975.02,C1465309773,3665013.33,3818988.35,C2077719804,544100.76,390125.73,0
284,CASH_OUT,102772.13,C1875427268,0.0,0.0,C218774661,1551051.01,1653823.13,0
252,TRANSFER,535851.11,C679557415,10540.0,0.0,C627092522,1486610.19,2022461.3,0
225,PAYMENT,22375.18,C1244523960,54161.39,31786.21,M937283276,0.0,0.0,0
251,PAYMENT,11133.79,C1340767450,189571.71,178437.93,M247915778,0.0,0.0,0
46,PAYMENT,476.89,C223859940,10621.0,10144.11,M1540430383,0.0,0.0,0
16,PAYMENT,13693.82,C797949992,197769.7,184075.88,M553246194,0.0,0.0,0
232,CASH_IN,169743.96,C1836393264,1904632.57,2074376.53,C384242126,604964.4,435220.45,0
278,CASH_IN,169133.45,C1685447196,803380.5,972513.94,C559151053,2978446.99,2809313.55,0
259,CASH_OUT,353474.83,C2116040377,100039.0,0.0,C1011972550,167167.96,520642.79,0
331,CASH_IN,288404.01,C1163177727,932173.65,1220577.66,C396524657,12655857.42,12367453.4,0
232,CASH_OUT,68384.81,C1310525993,0.0,0.0,C995908846,2330336.34,2398721.15,0
358,PAYMENT,37610.19,C1945310103,99344.0,61733.81,M1234366587,0.0,0.0,0
404,CASH_OUT,78909.96,C529626926,201200.0,122290.04,C144062959,431736.42,510646.38,0
403,PAYMENT,1261.36,C1468069548,107212.0,105950.64,M1739204325,0.0,0.0,0
308,PAYMENT,6270.74,C1038829214,50064.0,43793.26,M1808809886,0.0,0.0,0
405,PAYMENT,1144.44,C385263735,3144.0,1999.56,M1469942748,0.0,0.0,0
231,CASH_IN,320743.24,C1743930076,22939330.2,23260073.44,C1445251809,2276649.93,1955906.69,0
351,PAYMENT,30566.81,C431612067,11327.0,0.0,M1428494768,0.0,0.0,0
139,PAYMENT,845.5,C996178804,0.0,0.0,M1814505811,0.0,0.0,0
355,CASH_IN,148881.62,C2074025671,109250.0,258131.62,C900032017,144951.13,0.0,0
210,PAYMENT,14113.05,C1461983774,54479.0,40365.95,M1623018265,0.0,0.0,0
354,CASH_OUT,332168.48,C1392069372,0.0,0.0,C553881989,1176659.33,1508827.81,0
395,CASH_IN,310496.81,C1299313843,19759255.43,20069752.24,C1156404645,4213611.79,4262980.85,0
183,CASH_IN,397665.27,C1287985897,102644.0,500309.27,C956442492,0.0,0.0,0
177,PAYMENT,33561.57,C1813520693,126669.77,93108.2,M697624809,0.0,0.0,0
324,CASH_IN,259074.63,C489508015,17747188.74,18006263.38,C926177715,511347.13,252272.5,0
185,CASH_IN,310742.79,C347875940,867346.25,1178089.04,C277633845,1170908.26,860165.47,0
259,CASH_OUT,48159.52,C1225484614,20873.0,0.0,C1740645293,6257498.55,6305658.07,0
290,CASH_OUT,165368.59,C158707184,165368.59,0.0,C615658157,19946.26,185314.85,1
450,CASH_OUT,133057.11,C1090188748,133057.11,0.0,C847781012,27926.24,160983.35,1
353,PAYMENT,2143.46,C899767656,0.0,0.0,M1297112589,0.0,0.0,0
395,CASH_OUT,139818.31,C66144677,0.0,0.0,C192313244,2721677.48,2861495.79,0
207,PAYMENT,604.79,C2002585429,23763.0,23158.21,M1050282359,0.0,0.0,0
378,TRANSFER,411437.65,C1832736664,12146.0,0.0,C1393546736,878741.11,1290178.77,0
181,CASH_IN,328345.6,C151671955,7423242.02,7751587.62,C1266013760,2654426.23,2326080.63,0
259,TRANSFER,680706.05,C275687763,0.0,0.0,C2113400285,4124374.38,4805080.44,0
36,PAYMENT,7366.85,C505605443,0.0,0.0,M1075147384,0.0,0.0,0
254,TRANSFER,247851.92,C1279090499,0.0,0.0,C322403541,369769.39,617621.31,0
670,CASH_IN,283487.95,C1176297920,71972.82,355460.77,C1735748673,915429.17,631941.21,0
305,CASH_OUT,189881.6,C1313740168,0.0,0.0,C2132222390,1011302.89,1201184.5,0
142,CASH_IN,153355.83,C1106580558,5637157.32,5790513.15,C406340235,5006413.0,4853057.17,0
11,CASH_IN,166605.63,C1033744461,1177055.74,1343661.36,C1564251366,812500.66,260915.23,0
256,CASH_IN,202673.81,C2014494298,1631006.71,1833680.51,C446662509,350858.4,148184.59,0
258,CASH_OUT,64471.0,C287583932,0.0,0.0,C312401847,704393.97,768864.97,0
403,CASH_IN,10102.41,C1656983946,1988546.74,1998649.15,C1031554283,3641249.91,3631147.5,0
11,CASH_OUT,167486.93,C754842170,0.0,0.0,C1040786626,487422.26,625050.55,0
235,CASH_IN,73129.43,C443983716,11035.0,84164.43,C1403289037,0.0,0.0,0
214,PAYMENT,10195.9,C1774102727,123222.0,113026.1,M1984245473,0.0,0.0,0
214,CASH_OUT,371611.0,C1320187241,0.0,0.0,C132379888,7015096.58,7386707.58,0
251,PAYMENT,15738.75,C1030714075,782.66,0.0,M1432026112,0.0,0.0,0
305,DEBIT,1686.96,C2029034717,22647.93,20960.96,C464074415,589237.71,411690.32,0
596,CASH_OUT,440654.41,C927511233,0.0,0.0,C326632000,460584.48,901238.89,0
187,PAYMENT,2339.79,C830032705,21533.0,19193.21,M905468340,0.0,0.0,0
642,PAYMENT,7249.17,C1505014774,35304.0,28054.83,M620052926,0.0,0.0,0
185,CASH_IN,130680.91,C318390626,20137.0,150817.91,C798610243,518599.88,387918.97,0
20,CASH_IN,91182.86,C484496565,2278404.66,2369587.52,C1234736746,287009.39,460877.58,0
228,CASH_IN,127804.86,C38483197,41224.0,169028.86,C316846654,1355066.82,1227261.96,0
546,PAYMENT,342.56,C34934279,87642.81,87300.25,M1927425303,0.0,0.0,0
42,CASH_IN,24319.75,C27242005,12696343.88,12720663.62,C240203404,92180.84,67861.09,0
188,CASH_OUT,28405.94,C685430890,67495.46,39089.52,C248409680,0.0,28405.94,0
188,CASH_OUT,73967.75,C1753991158,82588.0,8620.25,C605992258,5744421.56,5561483.8,0
153,CASH_OUT,10625.34,C1678922412,178581.0,167955.66,C861012049,324555.73,335181.07,0
400,CASH_OUT,464719.81,C785476737,0.0,0.0,C1279221802,642532.34,1107252.15,0
